name,id,time,channel,user_joined
jam4bears,390403088722165762,2024-01-23 07:01:02.719949,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 07:01:06.030589,Larry's Gym,1
jam4bears,390403088722165762,2024-01-23 07:01:51.629012,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 07:02:14.629732,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-23 07:08:00.075208,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-23 07:09:15.938991,Larry's Gym,0
dinkstar,353332394541187074,2024-01-23 07:10:39.549351,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 07:11:09.049228,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 07:11:17.439113,Larry's Gym,1
jam4bears,390403088722165762,2024-01-23 07:21:24.786957,Larry's Gym,1
jam4bears,390403088722165762,2024-01-23 07:21:26.518875,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 07:22:16.427135,Larry's Gym,1
jam4bears,390403088722165762,2024-01-23 07:22:17.861385,Larry's Gym,0
bemno,369989877229682688,2024-01-23 07:44:11.447282,Larry's Gym,1
bemno,369989877229682688,2024-01-23 07:44:13.221959,Larry's Gym,0
jam4bears,390403088722165762,2024-01-23 08:25:07.386904,Larry's Gym,0
bemno,369989877229682688,2024-01-23 08:26:04.075832,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-24 07:00:00.280905,Larry's Gym,1
jam4bears,390403088722165762,2024-01-24 07:00:04.459064,Larry's Gym,1
bemno,369989877229682688,2024-01-24 07:00:57.547583,Larry's Gym,1
dinkstar,353332394541187074,2024-01-24 07:02:03.498404,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-24 07:06:52.866038,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-24 07:06:55.428992,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-24 07:08:00.079934,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-24 07:08:18.290200,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-24 07:08:57.947994,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-24 07:09:11.227117,Larry's Gym,1
jam4bears,390403088722165762,2024-01-24 07:16:06.694636,Larry's Gym,0
dinkstar,353332394541187074,2024-01-24 07:16:07.914842,Larry's Gym,1
jam4bears,390403088722165762,2024-01-24 07:16:09.689992,Larry's Gym,1
dinkstar,353332394541187074,2024-01-24 07:16:10.794376,Larry's Gym,0
dinkstar,353332394541187074,2024-01-24 07:19:34.857560,Larry's Gym,1
dinkstar,353332394541187074,2024-01-24 07:19:36.188453,Larry's Gym,0
dinkstar,353332394541187074,2024-01-24 07:45:49.501296,Larry's Gym,1
dinkstar,353332394541187074,2024-01-24 07:45:51.289572,Larry's Gym,0
dinkstar,353332394541187074,2024-01-24 07:46:08.598609,Larry's Gym,1
dinkstar,353332394541187074,2024-01-24 07:46:09.716161,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-24 07:55:20.776295,Larry's Gym,0
bemno,369989877229682688,2024-01-24 07:55:48.640191,Larry's Gym,0
jam4bears,390403088722165762,2024-01-24 07:55:49.906568,Larry's Gym,0
dinkstar,353332394541187074,2024-01-24 07:55:50.738790,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 07:00:00.343557,Larry's Gym,1
jam4bears,390403088722165762,2024-01-25 07:00:01.895475,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-25 07:00:03.431264,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-25 07:00:04.634513,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-25 07:00:07.171433,Larry's Gym,1
jam4bears,390403088722165762,2024-01-25 07:04:03.572581,Larry's Gym,0
jam4bears,390403088722165762,2024-01-25 07:04:06.910122,Larry's Gym,1
bemno,369989877229682688,2024-01-25 07:04:46.852090,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-25 07:08:00.081897,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-25 07:08:15.367461,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 07:15:07.091868,Larry's Gym,1
dinkstar,353332394541187074,2024-01-25 07:15:08.377094,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 07:15:19.228897,Larry's Gym,1
dinkstar,353332394541187074,2024-01-25 07:15:21.785592,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 07:15:25.151768,Larry's Gym,1
dinkstar,353332394541187074,2024-01-25 07:15:27.214608,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 07:16:00.741822,Larry's Gym,1
dinkstar,353332394541187074,2024-01-25 07:16:02.134186,Larry's Gym,0
bemno,369989877229682688,2024-01-25 07:51:08.341358,Larry's Gym,1
bemno,369989877229682688,2024-01-25 07:51:09.601909,Larry's Gym,0
bemno,369989877229682688,2024-01-25 07:58:43.628346,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-25 07:58:48.855367,Larry's Gym,0
dinkstar,353332394541187074,2024-01-25 08:02:16.768184,Larry's Gym,0
jam4bears,390403088722165762,2024-01-25 08:02:23.171415,Larry's Gym,0
dinkstar,353332394541187074,2024-01-26 07:00:03.605923,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-26 07:01:00.170288,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-26 07:01:03.076523,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-26 07:08:00.243823,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-26 07:08:20.604890,Larry's Gym,0
dinkstar,353332394541187074,2024-01-26 07:25:57.106501,Larry's Gym,1
dinkstar,353332394541187074,2024-01-26 07:25:58.740318,Larry's Gym,0
dinkstar,353332394541187074,2024-01-26 07:26:15.984565,Larry's Gym,1
dinkstar,353332394541187074,2024-01-26 07:26:17.507072,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-26 08:10:10.419776,Larry's Gym,0
dinkstar,353332394541187074,2024-01-26 08:10:11.391387,Larry's Gym,0
jam4bears,390403088722165762,2024-01-27 07:00:00.572544,Larry's Gym,1
shmeg.,163854339683647492,2024-01-27 07:00:02.512056,Larry's Gym,1
dinkstar,353332394541187074,2024-01-27 07:00:03.562566,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-27 07:08:00.087830,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-27 07:09:34.009219,Larry's Gym,0
jam4bears,390403088722165762,2024-01-27 07:13:30.890351,Larry's Gym,1
jam4bears,390403088722165762,2024-01-27 07:13:32.179305,Larry's Gym,0
jam4bears,390403088722165762,2024-01-27 07:13:49.841646,Larry's Gym,1
jam4bears,390403088722165762,2024-01-27 07:13:51.126929,Larry's Gym,0
dinkstar,353332394541187074,2024-01-27 07:50:13.607145,Larry's Gym,0
dinkstar,353332394541187074,2024-01-27 07:53:34.945232,Larry's Gym,1
shmeg.,163854339683647492,2024-01-27 08:14:09.742173,Larry's Gym,0
jam4bears,390403088722165762,2024-01-27 08:16:36.868824,Larry's Gym,0
dinkstar,353332394541187074,2024-01-27 08:16:37.831112,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:00:00.069337,Larry's Gym,1
shmeg.,163854339683647492,2024-01-28 07:00:01.219844,Larry's Gym,1
jam4bears,390403088722165762,2024-01-28 07:00:02.071449,Larry's Gym,1
shmeg.,163854339683647492,2024-01-28 07:01:10.978308,Larry's Gym,0
shmeg.,163854339683647492,2024-01-28 07:02:43.142000,Larry's Gym,1
shmeg.,163854339683647492,2024-01-28 07:03:52.350684,Larry's Gym,0
shmeg.,163854339683647492,2024-01-28 07:03:54.684848,Larry's Gym,1
jam4bears,390403088722165762,2024-01-28 07:07:30.267190,Larry's Gym,1
jam4bears,390403088722165762,2024-01-28 07:07:31.432812,Larry's Gym,0
Larry's Gym Bot,1191145890925260810,2024-01-28 07:08:00.063933,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-28 07:08:19.147362,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:08:49.316650,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:08:50.843851,Larry's Gym,0
jam4bears,390403088722165762,2024-01-28 07:08:56.364325,Larry's Gym,1
jam4bears,390403088722165762,2024-01-28 07:08:57.931265,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:11:19.505169,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:11:20.595555,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:11:21.428269,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:11:22.381407,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:11:24.136152,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:11:25.288117,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:11:37.587892,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:11:39.067547,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 07:12:19.644659,Larry's Gym,1
dinkstar,353332394541187074,2024-01-28 07:12:20.890451,Larry's Gym,0
bemno,369989877229682688,2024-01-28 07:24:41.552667,Larry's Gym,1
bemno,369989877229682688,2024-01-28 07:54:53.054004,Larry's Gym,1
bemno,369989877229682688,2024-01-28 07:54:54.576137,Larry's Gym,0
dinkstar,353332394541187074,2024-01-28 08:01:36.250621,Larry's Gym,0
jam4bears,390403088722165762,2024-01-28 08:01:37.221444,Larry's Gym,0
shmeg.,163854339683647492,2024-01-28 08:22:42.306116,Larry's Gym,0
bemno,369989877229682688,2024-01-28 08:22:43.165374,Larry's Gym,0
bemno,369989877229682688,2024-01-29 07:00:01.934280,Larry's Gym,1
jam4bears,390403088722165762,2024-01-29 07:02:55.250206,Larry's Gym,1
dinkstar,353332394541187074,2024-01-29 07:03:50.735058,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-29 07:08:00.043853,Larry's Gym,1
jam4bears,390403088722165762,2024-01-29 07:08:42.968135,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-29 07:08:47.601889,Larry's Gym,0
jam4bears,390403088722165762,2024-01-29 07:08:48.854115,Larry's Gym,0
jam4bears,390403088722165762,2024-01-29 07:08:52.788573,Larry's Gym,1
jam4bears,390403088722165762,2024-01-29 07:08:54.166828,Larry's Gym,0
jam4bears,390403088722165762,2024-01-29 07:10:59.709233,Larry's Gym,1
jam4bears,390403088722165762,2024-01-29 07:11:01.833611,Larry's Gym,0
jam4bears,390403088722165762,2024-01-29 07:13:02.811628,Larry's Gym,1
jam4bears,390403088722165762,2024-01-29 07:13:04.081023,Larry's Gym,0
dinkstar,353332394541187074,2024-01-29 07:22:57.108050,Larry's Gym,1
dinkstar,353332394541187074,2024-01-29 07:22:58.290363,Larry's Gym,0
dinkstar,353332394541187074,2024-01-29 07:23:48.838972,Larry's Gym,1
dinkstar,353332394541187074,2024-01-29 07:23:51.067258,Larry's Gym,0
dinkstar,353332394541187074,2024-01-29 07:23:53.601052,Larry's Gym,1
dinkstar,353332394541187074,2024-01-29 07:23:55.383823,Larry's Gym,0
bemno,369989877229682688,2024-01-29 07:38:19.076635,Larry's Gym,1
bemno,369989877229682688,2024-01-29 07:38:20.404664,Larry's Gym,0
bemno,369989877229682688,2024-01-29 07:53:20.936113,Larry's Gym,0
jam4bears,390403088722165762,2024-01-29 07:53:23.961311,Larry's Gym,0
dinkstar,353332394541187074,2024-01-29 07:53:24.984440,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-30 07:00:00.455564,Larry's Gym,1
jam4bears,390403088722165762,2024-01-30 07:00:03.803657,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-30 07:00:17.180645,Larry's Gym,1
kyboydigital,639283802308476970,2024-01-30 07:00:18.459806,Larry's Gym,0
bemno,369989877229682688,2024-01-30 07:00:32.349175,Larry's Gym,1
jam4bears,390403088722165762,2024-01-30 07:07:07.704030,Larry's Gym,1
jam4bears,390403088722165762,2024-01-30 07:07:10.593472,Larry's Gym,0
Larry's Gym Bot,1191145890925260810,2024-01-30 07:08:00.083684,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-30 07:08:18.354545,Larry's Gym,0
jam4bears,390403088722165762,2024-01-30 07:08:32.230556,Larry's Gym,1
jam4bears,390403088722165762,2024-01-30 07:08:34.063540,Larry's Gym,0
bemno,369989877229682688,2024-01-30 07:40:17.493195,Larry's Gym,1
bemno,369989877229682688,2024-01-30 07:40:18.885852,Larry's Gym,0
kyboydigital,639283802308476970,2024-01-30 07:47:15.642142,Larry's Gym,0
bemno,369989877229682688,2024-01-30 07:47:16.936804,Larry's Gym,0
jam4bears,390403088722165762,2024-01-30 07:47:18.084783,Larry's Gym,0
dinkstar,353332394541187074,2024-01-31 07:00:02.273320,Larry's Gym,1
bemno,369989877229682688,2024-01-31 07:02:07.692870,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-31 07:08:00.066001,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-01-31 07:08:25.996711,Larry's Gym,0
dinkstar,353332394541187074,2024-01-31 07:15:57.510607,Larry's Gym,1
dinkstar,353332394541187074,2024-01-31 07:15:58.618123,Larry's Gym,0
dinkstar,353332394541187074,2024-01-31 07:17:12.153018,Larry's Gym,1
dinkstar,353332394541187074,2024-01-31 07:17:13.300855,Larry's Gym,0
bemno,369989877229682688,2024-01-31 07:47:53.970364,Larry's Gym,1
bemno,369989877229682688,2024-01-31 07:47:58.709316,Larry's Gym,0
bemno,369989877229682688,2024-01-31 08:07:50.250219,Larry's Gym,0
dinkstar,353332394541187074,2024-01-31 08:07:57.102394,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-01 07:00:00.273213,Larry's Gym,1
dinkstar,353332394541187074,2024-02-01 07:00:02.625372,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-01 07:08:00.077461,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-01 07:08:26.714332,Larry's Gym,0
Larry's Gym Bot,1191145890925260810,2024-02-01 07:09:00.073736,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-01 07:09:18.750657,Larry's Gym,0
dinkstar,353332394541187074,2024-02-01 07:15:31.541455,Larry's Gym,1
dinkstar,353332394541187074,2024-02-01 07:15:32.927903,Larry's Gym,0
dinkstar,353332394541187074,2024-02-01 07:16:19.171716,Larry's Gym,1
dinkstar,353332394541187074,2024-02-01 07:16:20.881859,Larry's Gym,0
dinkstar,353332394541187074,2024-02-01 07:58:00.889556,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-01 07:58:01.870453,Larry's Gym,0
dinkstar,353332394541187074,2024-02-02 07:00:00.157051,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-02 07:00:01.198188,Larry's Gym,1
bemno,369989877229682688,2024-02-02 07:01:16.257916,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-02 07:09:00.117761,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-02 07:09:26.141154,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:26:22.046245,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-02 07:26:22.976865,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:31:35.126390,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-02 07:31:36.628692,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:40:42.223744,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:40:44.795499,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-02 07:40:49.932657,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:40:55.114806,Larry's Gym,1
bemno,369989877229682688,2024-02-02 07:46:10.700054,Larry's Gym,1
bemno,369989877229682688,2024-02-02 07:46:12.123994,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-02 07:56:47.330016,Larry's Gym,0
dinkstar,353332394541187074,2024-02-02 08:07:21.449781,Larry's Gym,0
bemno,369989877229682688,2024-02-02 08:07:22.317951,Larry's Gym,0
bemno,369989877229682688,2024-02-03 07:00:01.648243,Larry's Gym,0
shmeg.,163854339683647492,2024-02-03 07:00:03.494760,Larry's Gym,1
bemno,369989877229682688,2024-02-03 07:00:04.024069,Larry's Gym,1
dinkstar,353332394541187074,2024-02-03 07:04:51.626469,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-03 07:09:00.056094,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-03 07:09:43.370435,Larry's Gym,0
bemno,369989877229682688,2024-02-03 07:38:43.364711,Larry's Gym,1
bemno,369989877229682688,2024-02-03 07:38:44.165009,Larry's Gym,0
dinkstar,353332394541187074,2024-02-03 07:44:11.518282,Larry's Gym,1
dinkstar,353332394541187074,2024-02-03 07:44:12.596113,Larry's Gym,0
dinkstar,353332394541187074,2024-02-03 07:44:51.473259,Larry's Gym,1
dinkstar,353332394541187074,2024-02-03 07:44:52.698770,Larry's Gym,0
dinkstar,353332394541187074,2024-02-03 08:12:52.786630,Larry's Gym,1
dinkstar,353332394541187074,2024-02-03 08:12:53.859081,Larry's Gym,0
dinkstar,353332394541187074,2024-02-03 08:14:50.782136,Larry's Gym,1
dinkstar,353332394541187074,2024-02-03 08:14:51.871734,Larry's Gym,0
shmeg.,163854339683647492,2024-02-03 08:15:14.258313,Larry's Gym,0
bemno,369989877229682688,2024-02-03 08:15:15.368044,Larry's Gym,0
dinkstar,353332394541187074,2024-02-03 08:15:16.442366,Larry's Gym,0
bemno,369989877229682688,2024-02-04 07:00:01.983853,Larry's Gym,1
jam4bears,390403088722165762,2024-02-04 07:02:47.895722,Larry's Gym,1
dinkstar,353332394541187074,2024-02-04 07:04:33.011556,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-04 07:09:00.060502,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-04 07:09:42.579102,Larry's Gym,0
jam4bears,390403088722165762,2024-02-04 07:13:01.795812,Larry's Gym,1
jam4bears,390403088722165762,2024-02-04 07:13:03.179892,Larry's Gym,0
jam4bears,390403088722165762,2024-02-04 07:15:19.449157,Larry's Gym,1
jam4bears,390403088722165762,2024-02-04 07:15:20.377574,Larry's Gym,0
bemno,369989877229682688,2024-02-04 07:48:20.195089,Larry's Gym,1
bemno,369989877229682688,2024-02-04 07:48:21.127224,Larry's Gym,0
bemno,369989877229682688,2024-02-04 07:49:39.638342,Larry's Gym,0
jam4bears,390403088722165762,2024-02-04 07:49:40.335564,Larry's Gym,0
dinkstar,353332394541187074,2024-02-04 07:49:51.651633,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-05 07:00:00.099112,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:01:46.618537,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:01:48.536487,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:01:49.761438,Larry's Gym,0
dinkstar,353332394541187074,2024-02-05 07:03:25.859627,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:03:26.936245,Larry's Gym,0
Larry's Gym Bot,1191145890925260810,2024-02-05 07:09:00.067189,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-05 07:09:18.220838,Larry's Gym,0
dinkstar,353332394541187074,2024-02-05 07:39:23.260769,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:39:24.642879,Larry's Gym,0
dinkstar,353332394541187074,2024-02-05 07:40:30.664241,Larry's Gym,1
dinkstar,353332394541187074,2024-02-05 07:40:31.530478,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-05 08:10:40.782372,Larry's Gym,0
dinkstar,353332394541187074,2024-02-05 08:10:42.707419,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-06 07:00:00.495952,Larry's Gym,1
dinkstar,353332394541187074,2024-02-06 07:01:52.549459,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-06 07:08:00.054464,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-06 07:08:18.351937,Larry's Gym,0
jam4bears,390403088722165762,2024-02-06 07:08:42.582056,Larry's Gym,1
bemno,369989877229682688,2024-02-06 07:10:08.974870,Larry's Gym,1
jam4bears,390403088722165762,2024-02-06 07:14:50.913189,Larry's Gym,1
jam4bears,390403088722165762,2024-02-06 07:14:52.509011,Larry's Gym,0
jam4bears,390403088722165762,2024-02-06 07:15:30.187287,Larry's Gym,1
jam4bears,390403088722165762,2024-02-06 07:15:31.536742,Larry's Gym,0
jam4bears,390403088722165762,2024-02-06 07:15:39.490417,Larry's Gym,1
jam4bears,390403088722165762,2024-02-06 07:15:40.453431,Larry's Gym,1
jam4bears,390403088722165762,2024-02-06 07:15:41.355024,Larry's Gym,0
jam4bears,390403088722165762,2024-02-06 07:15:42.269017,Larry's Gym,0
dinkstar,353332394541187074,2024-02-06 07:30:30.713107,Larry's Gym,1
dinkstar,353332394541187074,2024-02-06 07:30:31.854250,Larry's Gym,0
dinkstar,353332394541187074,2024-02-06 07:31:04.837163,Larry's Gym,1
dinkstar,353332394541187074,2024-02-06 07:31:06.635097,Larry's Gym,0
bemno,369989877229682688,2024-02-06 07:56:56.399097,Larry's Gym,1
bemno,369989877229682688,2024-02-06 07:56:57.420611,Larry's Gym,0
bemno,369989877229682688,2024-02-06 08:15:54.500582,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-06 08:15:55.654210,Larry's Gym,0
jam4bears,390403088722165762,2024-02-06 08:15:57.727063,Larry's Gym,0
dinkstar,353332394541187074,2024-02-06 08:15:58.904619,Larry's Gym,0
dinkstar,353332394541187074,2024-02-07 07:00:00.056258,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-07 07:00:01.392178,Larry's Gym,1
dinkstar,353332394541187074,2024-02-07 07:00:02.713089,Larry's Gym,1
dinkstar,353332394541187074,2024-02-07 07:00:04.183822,Larry's Gym,1
dinkstar,353332394541187074,2024-02-07 07:00:05.328644,Larry's Gym,0
dinkstar,353332394541187074,2024-02-07 07:00:06.447039,Larry's Gym,0
jam4bears,390403088722165762,2024-02-07 07:05:02.324769,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-07 07:08:00.065050,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-07 07:08:20.351513,Larry's Gym,0
jam4bears,390403088722165762,2024-02-07 07:12:16.532883,Larry's Gym,1
jam4bears,390403088722165762,2024-02-07 07:12:17.916543,Larry's Gym,0
dinkstar,353332394541187074,2024-02-07 07:14:05.026621,Larry's Gym,1
dinkstar,353332394541187074,2024-02-07 07:14:06.186322,Larry's Gym,0
dinkstar,353332394541187074,2024-02-07 07:14:46.101458,Larry's Gym,1
dinkstar,353332394541187074,2024-02-07 07:14:47.085219,Larry's Gym,0
jam4bears,390403088722165762,2024-02-07 07:15:03.886414,Larry's Gym,1
jam4bears,390403088722165762,2024-02-07 07:15:04.806399,Larry's Gym,0
bemno,369989877229682688,2024-02-07 07:24:56.365607,Larry's Gym,1
jam4bears,390403088722165762,2024-02-07 07:48:46.088279,Larry's Gym,0
bemno,369989877229682688,2024-02-07 07:56:46.688402,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-07 07:56:47.853801,Larry's Gym,0
dinkstar,353332394541187074,2024-02-07 07:56:49.481347,Larry's Gym,0
shmeg.,163854339683647492,2024-02-08 07:00:01.044872,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-08 07:00:13.520668,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-08 07:00:17.919728,Larry's Gym,1
shmeg.,163854339683647492,2024-02-08 07:02:00.773408,Larry's Gym,0
shmeg.,163854339683647492,2024-02-08 07:02:09.111384,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-08 07:08:00.088861,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-08 07:09:19.819581,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-08 08:01:04.621688,Larry's Gym,0
shmeg.,163854339683647492,2024-02-08 08:01:07.940342,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-09 07:00:00.105096,Larry's Gym,1
jam4bears,390403088722165762,2024-02-09 07:01:14.380411,Larry's Gym,1
jam4bears,390403088722165762,2024-02-09 07:03:43.652766,Larry's Gym,0
Larry's Gym Bot,1191145890925260810,2024-02-09 07:08:00.067492,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-09 07:08:18.128240,Larry's Gym,0
jam4bears,390403088722165762,2024-02-09 07:08:48.893959,Larry's Gym,1
bemno,369989877229682688,2024-02-09 07:14:50.117210,Larry's Gym,1
jam4bears,390403088722165762,2024-02-09 07:46:18.692192,Larry's Gym,1
jam4bears,390403088722165762,2024-02-09 07:46:19.865320,Larry's Gym,0
jam4bears,390403088722165762,2024-02-09 07:46:31.664829,Larry's Gym,1
jam4bears,390403088722165762,2024-02-09 07:46:32.640508,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-09 07:52:43.779776,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-09 07:52:44.702546,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-09 07:57:01.488401,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-09 07:57:02.637386,Larry's Gym,0
bemno,369989877229682688,2024-02-09 08:03:59.116533,Larry's Gym,1
bemno,369989877229682688,2024-02-09 08:04:00.217510,Larry's Gym,0
kyboydigital,639283802308476970,2024-02-09 08:09:10.498568,Larry's Gym,0
jam4bears,390403088722165762,2024-02-09 08:09:11.408083,Larry's Gym,0
bemno,369989877229682688,2024-02-09 08:09:12.278577,Larry's Gym,0
dinkstar,353332394541187074,2024-02-10 07:03:49.682710,Larry's Gym,1
jam4bears,390403088722165762,2024-02-10 07:04:35.830280,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-10 07:08:00.060183,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-10 07:08:18.926116,Larry's Gym,0
jam4bears,390403088722165762,2024-02-10 07:14:18.767989,Larry's Gym,1
jam4bears,390403088722165762,2024-02-10 07:14:19.882295,Larry's Gym,0
jam4bears,390403088722165762,2024-02-10 07:18:37.470571,Larry's Gym,1
jam4bears,390403088722165762,2024-02-10 07:18:38.615852,Larry's Gym,0
dinkstar,353332394541187074,2024-02-10 07:22:43.550272,Larry's Gym,1
dinkstar,353332394541187074,2024-02-10 07:22:44.534250,Larry's Gym,0
dinkstar,353332394541187074,2024-02-10 07:23:32.961556,Larry's Gym,1
dinkstar,353332394541187074,2024-02-10 07:23:34.033085,Larry's Gym,0
jam4bears,390403088722165762,2024-02-10 07:56:06.365881,Larry's Gym,0
dinkstar,353332394541187074,2024-02-10 07:56:24.120872,Larry's Gym,0
bemno,369989877229682688,2024-02-12 07:07:20.070863,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-12 07:08:00.071229,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-12 07:08:17.940505,Larry's Gym,0
bemno,369989877229682688,2024-02-12 07:55:30.717552,Larry's Gym,0
dinkstar,353332394541187074,2024-02-13 07:00:00.134893,Larry's Gym,1
kyboydigital,639283802308476970,2024-02-13 07:00:02.453332,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-13 07:08:00.102771,Larry's Gym,1
Larry's Gym Bot,1191145890925260810,2024-02-13 07:08:14.909460,Larry's Gym,0
dinkstar,353332394541187074,2024-02-13 07:10:35.626509,Larry's Gym,0
bemno,369989877229682688,2024-02-13 07:14:17.950338,Larry's Gym,1
dinkstar,353332394541187074,2024-02-13 07:23:55.826231,Larry's Gym,1
bemno,369989877229682688,2024-02-13 07:59:35.344189,Larry's Gym,1
bemno,369989877229682688,2024-02-13 07:59:36.828070,Larry's Gym,0
